Model,Year,Transmission,FuelType,maker,Mpg,EngineSize
 E Class,2018,Semi-Auto,Diesel,merc,51.4,3.0
 E Class,2018,Semi-Auto,Diesel,merc,53.3,2.0
 E Class,2018,Semi-Auto,Diesel,merc,54.3,2.0
 E Class,2018,Semi-Auto,Diesel,merc,57.7,2.0
 E Class,2018,Semi-Auto,Diesel,merc,58.9,2.0
 E Class,2018,Semi-Auto,Diesel,merc,61.4,2.0
 E Class,2018,Semi-Auto,Diesel,merc,65.7,2.0
 E Class,2018,Semi-Auto,Diesel,merc,67.3,2.0
 E Class,2018,Semi-Auto,Diesel,merc,70.6,2.0
 E Class,2018,Semi-Auto,Diesel,merc,72.4,2.0
 E Class,2018,Semi-Auto,Petrol,merc,30.1,4.0
 E Class,2018,Semi-Auto,Petrol,merc,31.7,3.0
 E Class,2018,Semi-Auto,Petrol,merc,32.1,4.0
 E Class,2018,Semi-Auto,Petrol,merc,32.8,3.0
 E Class,2018,Semi-Auto,Petrol,merc,33.6,3.0
 E Class,2018,Semi-Auto,Petrol,merc,39.2,2.0
 E Class,2018,Semi-Auto,Petrol,merc,40.4,2.0
 E Class,2019,Automatic,Diesel,merc,38.2,2.9
 E Class,2019,Automatic,Diesel,merc,41.5,3.0
 E Class,2019,Automatic,Diesel,merc,42.8,3.0
 E Class,2019,Automatic,Diesel,merc,43.5,3.0
 E Class,2019,Automatic,Diesel,merc,44.8,2.0
 E Class,2019,Automatic,Diesel,merc,45.6,2.0
 E Class,2019,Automatic,Diesel,merc,46.3,3.0
 E Class,2019,Automatic,Diesel,merc,47.1,3.0
 E Class,2019,Automatic,Diesel,merc,48.7,3.0
 E Class,2019,Automatic,Diesel,merc,51.4,3.0
 E Class,2019,Automatic,Diesel,merc,53.3,2.0
 E Class,2019,Automatic,Diesel,merc,57.7,2.0
 E Class,2019,Automatic,Diesel,merc,58.9,2.0
 E Class,2019,Automatic,Diesel,merc,61.4,2.0
 E Class,2019,Automatic,Diesel,merc,65.7,2.0
 E Class,2019,Automatic,Diesel,merc,67.3,2.0
 E Class,2019,Automatic,Diesel,merc,70.6,2.0
 E Class,2019,Automatic,Diesel,merc,72.4,2.0
 E Class,2019,Automatic,Hybrid,merc,134.5,2.0
 E Class,2019,Automatic,Hybrid,merc,176.6,2.0
 E Class,2019,Automatic,Hybrid,merc,188.3,2.0
 E Class,2019,Automatic,Hybrid,merc,201.8,2.0
 E Class,2019,Automatic,Petrol,merc,29.7,3.0
 E Class,2019,Automatic,Petrol,merc,30.1,4.0
 E Class,2019,Automatic,Petrol,merc,31.7,3.0
 E Class,2019,Automatic,Petrol,merc,32.1,3.0
 E Class,2019,Automatic,Petrol,merc,32.5,3.0
 E Class,2019,Automatic,Petrol,merc,32.8,3.0
 E Class,2019,Automatic,Petrol,merc,32.9,2.0
 E Class,2019,Automatic,Petrol,merc,33.7,2.0
 E Class,2019,Automatic,Petrol,merc,39.2,2.0
 E Class,2019,Automatic,Petrol,merc,39.8,2.0
 E Class,2019,Automatic,Petrol,merc,42.2,2.0
 E Class,2019,Semi-Auto,Diesel,merc,38.2,3.0
 E Class,2019,Semi-Auto,Diesel,merc,39.2,3.0
 E Class,2019,Semi-Auto,Diesel,merc,40.9,3.0
 E Class,2019,Semi-Auto,Diesel,merc,41.5,3.0
 E Class,2019,Semi-Auto,Diesel,merc,42.8,3.0
 E Class,2019,Semi-Auto,Diesel,merc,44.8,2.0
 E Class,2019,Semi-Auto,Diesel,merc,45.6,2.0
 E Class,2019,Semi-Auto,Diesel,merc,46.3,3.0
 E Class,2019,Semi-Auto,Diesel,merc,47.1,3.0
 E Class,2019,Semi-Auto,Diesel,merc,48.7,3.0
 E Class,2019,Semi-Auto,Diesel,merc,49.6,2.0
 E Class,2019,Semi-Auto,Diesel,merc,53.3,2.0
 E Class,2019,Semi-Auto,Diesel,merc,57.7,2.0
 E Class,2019,Semi-Auto,Diesel,merc,58.9,2.0
 E Class,2019,Semi-Auto,Diesel,merc,61.4,2.0
 E Class,2019,Semi-Auto,Diesel,merc,65.7,2.0
 E Class,2019,Semi-Auto,Diesel,merc,67.3,2.0
 E Class,2019,Semi-Auto,Diesel,merc,70.6,2.0
 E Class,2019,Semi-Auto,Diesel,merc,72.4,2.0
 E Class,2019,Semi-Auto,Hybrid,merc,134.5,2.0
 E Class,2019,Semi-Auto,Hybrid,merc,176.6,2.0
 E Class,2019,Semi-Auto,Hybrid,merc,188.3,2.0
 E Class,2019,Semi-Auto,Petrol,merc,29.7,3.0
 E Class,2019,Semi-Auto,Petrol,merc,30.1,4.0
 E Class,2019,Semi-Auto,Petrol,merc,31.0,4.0
 E Class,2019,Semi-Auto,Petrol,merc,31.7,3.0
 E Class,2019,Semi-Auto,Petrol,merc,32.1,3.0
 E Class,2019,Semi-Auto,Petrol,merc,32.5,3.0
 E Class,2019,Semi-Auto,Petrol,merc,32.8,3.0
 E Class,2019,Semi-Auto,Petrol,merc,32.9,2.0
 E Class,2019,Semi-Auto,Petrol,merc,33.6,3.0
 E Class,2019,Semi-Auto,Petrol,merc,39.2,2.0
 E Class,2019,Semi-Auto,Petrol,merc,39.8,2.0
 E Class,2019,Semi-Auto,Petrol,merc,40.4,2.0
 E Class,2019,Semi-Auto,Petrol,merc,42.2,2.0
 E Class,2020,Automatic,Diesel,merc,41.5,2.9
 E Class,2020,Automatic,Diesel,merc,42.8,2.0
 E Class,2020,Automatic,Diesel,merc,44.8,2.0
 E Class,2020,Automatic,Diesel,merc,45.6,2.0
 E Class,2020,Automatic,Diesel,merc,47.1,2.9
 E Class,2020,Automatic,Diesel,merc,57.7,2.0
 E Class,2020,Automatic,Diesel,merc,70.6,2.0
 E Class,2020,Semi-Auto,Diesel,merc,38.2,3.0
 E Class,2020,Semi-Auto,Diesel,merc,41.5,3.0
 E Class,2020,Semi-Auto,Diesel,merc,42.8,3.0
 E Class,2020,Semi-Auto,Diesel,merc,43.5,3.0
 E Class,2020,Semi-Auto,Diesel,merc,44.8,2.0
 E Class,2020,Semi-Auto,Diesel,merc,45.6,3.0
 E Class,2020,Semi-Auto,Diesel,merc,53.3,2.0
 E Class,2020,Semi-Auto,Diesel,merc,57.7,2.0
 E Class,2020,Semi-Auto,Diesel,merc,70.6,2.0
 E Class,2020,Semi-Auto,Hybrid,merc,176.6,2.0
 E Class,2020,Semi-Auto,Petrol,merc,31.7,3.0
 E Class,2020,Semi-Auto,Petrol,merc,32.1,3.0
 E Class,2020,Semi-Auto,Petrol,merc,32.5,2.0
 E Class,2020,Semi-Auto,Petrol,merc,32.9,2.0
 E Class,2020,Semi-Auto,Petrol,merc,33.7,2.0
 EcoSport,2014,Manual,Diesel,ford,61.4,1.5
 EcoSport,2014,Manual,Petrol,ford,44.8,1.5
 EcoSport,2014,Manual,Petrol,ford,53.3,1.0
 EcoSport,2014,Manual,Petrol,ford,61.4,1.5
 EcoSport,2015,Automatic,Petrol,ford,44.8,1.5
 EcoSport,2015,Manual,Diesel,ford,61.4,1.5
 EcoSport,2015,Manual,Petrol,ford,44.8,1.5
 EcoSport,2015,Manual,Petrol,ford,52.3,1.0
 EcoSport,2015,Manual,Petrol,ford,53.3,1.0
 EcoSport,2016,Automatic,Petrol,ford,44.8,1.5
 EcoSport,2016,Manual,Diesel,ford,64.2,1.5
 EcoSport,2016,Manual,Petrol,ford,44.8,1.5
 EcoSport,2016,Manual,Petrol,ford,52.3,1.0
 EcoSport,2016,Manual,Petrol,ford,53.3,1.0
 EcoSport,2016,Semi-Auto,Petrol,ford,44.8,1.5
 EcoSport,2017,Automatic,Petrol,ford,44.8,1.5
 EcoSport,2017,Manual,Diesel,ford,44.8,1.5
 EcoSport,2017,Manual,Diesel,ford,60.1,1.0
 EcoSport,2017,Manual,Diesel,ford,64.2,1.5
 EcoSport,2017,Manual,Petrol,ford,44.8,1.5
 EcoSport,2017,Manual,Petrol,ford,52.3,1.0
 EcoSport,2017,Manual,Petrol,ford,53.3,1.0
 EcoSport,2017,Manual,Petrol,ford,54.3,1.0
 EcoSport,2017,Manual,Petrol,ford,64.2,1.5
 EcoSport,2017,Semi-Auto,Petrol,ford,44.8,1.5
 EcoSport,2018,Automatic,Petrol,ford,45.6,1.0
 EcoSport,2018,Automatic,Petrol,ford,48.7,1.0
 EcoSport,2018,Manual,Diesel,ford,58.9,1.5
 EcoSport,2018,Manual,Diesel,ford,64.2,1.5
 EcoSport,2018,Manual,Diesel,ford,67.3,1.5
 EcoSport,2018,Manual,Diesel,ford,68.9,1.5
 EcoSport,2018,Manual,Petrol,ford,51.4,1.0
 EcoSport,2018,Manual,Petrol,ford,52.3,1.0
 EcoSport,2018,Manual,Petrol,ford,53.3,1.0
 EcoSport,2018,Manual,Petrol,ford,54.3,1.0
 EcoSport,2018,Semi-Auto,Petrol,ford,44.1,1.0
 EcoSport,2018,Semi-Auto,Petrol,ford,45.6,1.0
 EcoSport,2018,Semi-Auto,Petrol,ford,48.7,1.0
 EcoSport,2019,Automatic,Petrol,ford,44.1,1.0
 EcoSport,2019,Automatic,Petrol,ford,45.6,1.0
 EcoSport,2019,Manual,Diesel,ford,58.9,1.5
 EcoSport,2019,Manual,Diesel,ford,64.2,1.5
 EcoSport,2019,Manual,Diesel,ford,67.3,1.5
 EcoSport,2019,Manual,Diesel,ford,68.9,1.5
 EcoSport,2019,Manual,Petrol,ford,51.4,1.0
 EcoSport,2019,Manual,Petrol,ford,52.3,1.0
 EcoSport,2019,Manual,Petrol,ford,53.3,1.0
 EcoSport,2019,Manual,Petrol,ford,54.3,1.0
 EcoSport,2019,Semi-Auto,Petrol,ford,44.1,1.0
 EcoSport,2019,Semi-Auto,Petrol,ford,45.6,1.0
 EcoSport,2019,Semi-Auto,Petrol,ford,48.7,1.0
 EcoSport,2020,Manual,Petrol,ford,51.4,1.0
 EcoSport,2020,Manual,Petrol,ford,52.3,1.0
 EcoSport,2020,Manual,Petrol,ford,53.3,1.0
 Edge,2016,Automatic,Diesel,ford,47.9,2.0
 Edge,2016,Automatic,Diesel,ford,48.7,2.0
 Edge,2016,Manual,Diesel,ford,47.9,2.0
 Edge,2016,Manual,Diesel,ford,48.7,2.0
 Edge,2016,Semi-Auto,Diesel,ford,47.9,2.0
 Edge,2016,Semi-Auto,Diesel,ford,48.7,2.0
 Edge,2017,Automatic,Diesel,ford,47.9,2.0
 Edge,2017,Automatic,Diesel,ford,48.7,2.0
 Edge,2017,Manual,Diesel,ford,47.9,2.0
 Edge,2017,Manual,Diesel,ford,48.7,2.0
 Edge,2017,Semi-Auto,Diesel,ford,47.9,2.0
 Edge,2017,Semi-Auto,Diesel,ford,48.7,2.0
 Edge,2018,Automatic,Diesel,ford,37.2,2.0
 Edge,2018,Automatic,Diesel,ford,47.9,2.0
 Edge,2018,Automatic,Diesel,ford,48.7,2.0
 Edge,2018,Manual,Diesel,ford,47.9,2.0
 Edge,2018,Manual,Diesel,ford,48.7,2.0
 Edge,2018,Semi-Auto,Diesel,ford,37.2,2.0
 Edge,2018,Semi-Auto,Diesel,ford,47.9,2.0
 Edge,2018,Semi-Auto,Diesel,ford,48.7,2.0
 Edge,2019,Automatic,Diesel,ford,37.2,2.0
 Edge,2019,Automatic,Diesel,ford,40.4,2.0
 Edge,2019,Semi-Auto,Diesel,ford,37.2,2.0
 Eos,2006,Manual,Diesel,vw,48.0,2.0
 Eos,2008,Automatic,Petrol,vw,34.5,2.0
 Eos,2008,Manual,Diesel,vw,48.0,2.0
 Eos,2011,Manual,Petrol,vw,41.5,1.4
 Eos,2012,Manual,Diesel,vw,58.9,2.0
 Eos,2014,Manual,Diesel,vw,58.9,2.0
 Eos,2015,Manual,Diesel,vw,58.9,2.0
 Escort,1996,Manual,Petrol,ford,34.4,1.8
 Fabia,2004,Manual,Petrol,skoda,47.1,1.2
 Fabia,2005,Manual,Petrol,skoda,43.5,1.4
 Fabia,2006,Manual,Diesel,skoda,60.1,1.4
 Fabia,2006,Manual,Petrol,skoda,47.1,1.2
 Fabia,2007,Manual,Petrol,skoda,42.2,1.4
 Fabia,2008,Manual,Petrol,skoda,47.9,1.2
 Fabia,2009,Manual,Petrol,skoda,42.2,1.2
 Fabia,2009,Manual,Petrol,skoda,47.9,1.2
 Fabia,2010,Manual,Diesel,skoda,55.4,1.4
 Fabia,2010,Manual,Diesel,skoda,61.4,1.9
 Fabia,2010,Manual,Diesel,skoda,67.3,1.6
 Fabia,2011,Manual,Diesel,skoda,67.3,1.6
 Fabia,2011,Manual,Petrol,skoda,54.3,1.2
 Fabia,2012,Automatic,Petrol,skoda,53.3,1.2
 Fabia,2012,Manual,Diesel,skoda,67.3,1.6
 Fabia,2012,Manual,Petrol,skoda,47.9,1.4
 Fabia,2012,Manual,Petrol,skoda,49.6,1.2
 Fabia,2013,Manual,Diesel,skoda,67.3,1.6
 Fabia,2013,Manual,Petrol,skoda,49.6,1.2
 Fabia,2013,Manual,Petrol,skoda,51.4,1.2
 Fabia,2013,Manual,Petrol,skoda,53.3,1.2
 Fabia,2013,Manual,Petrol,skoda,54.3,1.2
 Fabia,2013,Semi-Auto,Petrol,skoda,53.3,1.2
 Fabia,2014,Automatic,Petrol,skoda,53.3,1.2
 Fabia,2014,Manual,Diesel,skoda,67.3,1.6
 Fabia,2014,Manual,Diesel,skoda,83.1,1.2
 Fabia,2014,Manual,Petrol,skoda,49.6,1.2
 Fabia,2014,Manual,Petrol,skoda,51.4,1.2
 Fabia,2014,Manual,Petrol,skoda,53.3,1.2
 Fabia,2014,Manual,Petrol,skoda,54.3,1.2
 Fabia,2014,Semi-Auto,Petrol,skoda,53.3,1.2
 Fabia,2015,Automatic,Diesel,skoda,78.5,1.4
 Fabia,2015,Automatic,Petrol,skoda,60.1,1.2
 Fabia,2015,Manual,Diesel,skoda,78.6,1.4
 Fabia,2015,Manual,Diesel,skoda,80.7,1.4
 Fabia,2015,Manual,Diesel,skoda,83.1,1.4
 Fabia,2015,Manual,Petrol,skoda,58.8,1.0
 Fabia,2015,Manual,Petrol,skoda,58.9,1.2
 Fabia,2015,Manual,Petrol,skoda,60.1,1.2
 Fabia,2015,Semi-Auto,Diesel,skoda,78.5,1.4
 Fabia,2015,Semi-Auto,Petrol,skoda,58.9,1.2
 Fabia,2015,Semi-Auto,Petrol,skoda,60.1,1.2
 Fabia,2016,Automatic,Petrol,skoda,60.1,1.2
 Fabia,2016,Manual,Diesel,skoda,74.3,1.4
 Fabia,2016,Manual,Diesel,skoda,76.4,1.4
 Fabia,2016,Manual,Diesel,skoda,78.5,1.4
 Fabia,2016,Manual,Diesel,skoda,78.6,1.4
 Fabia,2016,Manual,Petrol,skoda,58.8,1.0
 Fabia,2016,Manual,Petrol,skoda,58.9,1.2
 Fabia,2016,Manual,Petrol,skoda,60.1,1.2
 Fabia,2016,Semi-Auto,Diesel,skoda,74.3,1.4
 Fabia,2016,Semi-Auto,Petrol,skoda,60.1,1.2
 Fabia,2017,Automatic,Other,skoda,60.1,1.2
 Fabia,2017,Automatic,Petrol,skoda,60.1,1.2
 Fabia,2017,Automatic,Petrol,skoda,61.4,1.0
 Fabia,2017,Manual,Diesel,skoda,70.6,1.4
 Fabia,2017,Manual,Diesel,skoda,74.3,1.4
 Fabia,2017,Manual,Diesel,skoda,78.5,1.4
 Fabia,2017,Manual,Other,skoda,58.9,1.2
 Fabia,2017,Manual,Other,skoda,60.1,1.2
 Fabia,2017,Manual,Petrol,skoda,57.7,1.0
 Fabia,2017,Manual,Petrol,skoda,58.8,1.2
 Fabia,2017,Manual,Petrol,skoda,58.9,1.2
 Fabia,2017,Manual,Petrol,skoda,60.1,1.2
 Fabia,2017,Manual,Petrol,skoda,64.2,1.0
 Fabia,2017,Semi-Auto,Diesel,skoda,70.6,1.4
 Fabia,2017,Semi-Auto,Petrol,skoda,60.1,1.2
 Fabia,2017,Semi-Auto,Petrol,skoda,61.4,1.0
 Fabia,2018,Automatic,Petrol,skoda,61.4,1.0
 Fabia,2018,Manual,Diesel,skoda,67.3,1.4
 Fabia,2018,Manual,Diesel,skoda,70.6,1.4
 Fabia,2018,Manual,Petrol,skoda,57.7,1.0
 Fabia,2018,Manual,Petrol,skoda,60.1,1.0
 Fabia,2018,Manual,Petrol,skoda,61.4,1.0
 Fabia,2018,Manual,Petrol,skoda,62.8,1.0
 Fabia,2018,Manual,Petrol,skoda,64.2,1.0
 Fabia,2018,Semi-Auto,Petrol,skoda,60.1,1.0
 Fabia,2018,Semi-Auto,Petrol,skoda,61.4,1.0
 Fabia,2019,Automatic,Petrol,skoda,57.7,1.0
 Fabia,2019,Automatic,Petrol,skoda,60.1,1.0
 Fabia,2019,Automatic,Petrol,skoda,61.4,1.0
 Fabia,2019,Manual,Other,skoda,64.2,1.0
 Fabia,2019,Manual,Petrol,skoda,47.1,1.0
 Fabia,2019,Manual,Petrol,skoda,47.9,1.0
 Fabia,2019,Manual,Petrol,skoda,49.6,1.0
 Fabia,2019,Manual,Petrol,skoda,50.4,1.0
 Fabia,2019,Manual,Petrol,skoda,51.4,1.0
 Fabia,2019,Manual,Petrol,skoda,52.3,1.0
 Fabia,2019,Manual,Petrol,skoda,57.7,1.0
 Fabia,2019,Manual,Petrol,skoda,60.1,1.0
 Fabia,2019,Manual,Petrol,skoda,61.4,1.0
 Fabia,2019,Manual,Petrol,skoda,64.2,1.0
 Fabia,2019,Semi-Auto,Petrol,skoda,60.1,1.0
 Fabia,2019,Semi-Auto,Petrol,skoda,61.4,1.0
 Fabia,2020,Manual,Petrol,skoda,47.1,1.0
 Fabia,2020,Manual,Petrol,skoda,49.6,1.0
 Fabia,2020,Manual,Petrol,skoda,50.4,1.0
 Fabia,2020,Manual,Petrol,skoda,51.4,1.0
 Fabia,2020,Manual,Petrol,skoda,52.3,1.0
 Fiesta,1998,Manual,Petrol,ford,41.5,1.2
 Fiesta,2000,Manual,Petrol,ford,41.5,1.3
 Fiesta,2004,Manual,Petrol,ford,44.1,1.4
 Fiesta,2004,Manual,Petrol,ford,45.6,1.2
 Fiesta,2005,Manual,Petrol,ford,45.6,1.2
 Fiesta,2006,Manual,Diesel,ford,62.8,1.4
 Fiesta,2006,Manual,Petrol,ford,47.1,1.2
 Fiesta,2007,Manual,Petrol,ford,41.5,1.2
 Fiesta,2007,Manual,Petrol,ford,45.6,1.4
 Fiesta,2007,Manual,Petrol,ford,47.1,1.2
 Fiesta,2008,Automatic,Petrol,ford,38.2,1.6
 Fiesta,2008,Manual,Diesel,ford,47.9,1.6
 Fiesta,2008,Manual,Diesel,ford,62.8,1.4
 Fiesta,2008,Manual,Diesel,ford,67.3,1.6
 Fiesta,2008,Manual,Petrol,ford,45.6,1.4
 Fiesta,2008,Manual,Petrol,ford,47.1,1.2
 Fiesta,2008,Manual,Petrol,ford,47.9,1.6
 Fiesta,2008,Manual,Petrol,ford,49.6,1.4
 Fiesta,2009,Automatic,Petrol,ford,43.4,1.4
 Fiesta,2009,Manual,Diesel,ford,67.3,1.6
 Fiesta,2009,Manual,Diesel,ford,76.3,1.6
 Fiesta,2009,Manual,Petrol,ford,47.1,1.2
 Fiesta,2009,Manual,Petrol,ford,47.9,1.6
 Fiesta,2009,Manual,Petrol,ford,49.6,1.2
 Fiesta,2009,Manual,Petrol,ford,51.4,1.2
 Fiesta,2009,Manual,Petrol,ford,52.3,1.2
 Fiesta,2010,Automatic,Petrol,ford,42.8,1.4
 Fiesta,2010,Automatic,Petrol,ford,43.4,1.4
 Fiesta,2010,Manual,Diesel,ford,67.3,1.4
 Fiesta,2010,Manual,Diesel,ford,68.9,1.6
 Fiesta,2010,Manual,Diesel,ford,76.3,1.6
 Fiesta,2010,Manual,Petrol,ford,47.9,1.6
 Fiesta,2010,Manual,Petrol,ford,48.7,1.4
 Fiesta,2010,Manual,Petrol,ford,49.6,1.2
 Fiesta,2010,Manual,Petrol,ford,50.4,1.2
 Fiesta,2011,Automatic,Petrol,ford,42.8,1.4
 Fiesta,2011,Manual,Diesel,ford,68.9,1.4
 Fiesta,2011,Manual,Petrol,ford,42.8,1.2
 Fiesta,2011,Manual,Petrol,ford,47.9,1.6
 Fiesta,2011,Manual,Petrol,ford,48.7,1.4
 Fiesta,2011,Manual,Petrol,ford,50.4,1.2
 Fiesta,2012,Automatic,Petrol,ford,42.8,1.4
 Fiesta,2012,Manual,Diesel,ford,50.4,2.0
 Fiesta,2012,Manual,Diesel,ford,51.4,1.4
 Fiesta,2012,Manual,Diesel,ford,68.9,1.4
 Fiesta,2012,Manual,Diesel,ford,76.4,1.6
 Fiesta,2012,Manual,Diesel,ford,85.6,1.6
 Fiesta,2012,Manual,Petrol,ford,42.8,1.2
 Fiesta,2012,Manual,Petrol,ford,47.9,1.6
 Fiesta,2012,Manual,Petrol,ford,48.7,1.6
 Fiesta,2012,Manual,Petrol,ford,50.4,1.2
 Fiesta,2012,Manual,Petrol,ford,51.4,1.2
 Fiesta,2012,Manual,Petrol,ford,65.7,1.0
 Fiesta,2012,Manual,Petrol,ford,68.9,1.4
 Fiesta,2013,Automatic,Petrol,ford,47.9,1.6
 Fiesta,2013,Automatic,Petrol,ford,57.7,1.0
 Fiesta,2013,Manual,Diesel,ford,76.4,1.5
 Fiesta,2013,Manual,Diesel,ford,78.5,1.6
 Fiesta,2013,Manual,Diesel,ford,85.6,1.6
 Fiesta,2013,Manual,Petrol,ford,47.9,1.6
 Fiesta,2013,Manual,Petrol,ford,54.3,1.2
 Fiesta,2013,Manual,Petrol,ford,65.7,1.0
 Fiesta,2013,Semi-Auto,Petrol,ford,47.9,1.6
 Fiesta,2013,Semi-Auto,Petrol,ford,57.7,1.0
 Fiesta,2014,Automatic,Petrol,ford,47.9,1.6
 Fiesta,2014,Automatic,Petrol,ford,57.7,1.0
 Fiesta,2014,Manual,Diesel,ford,76.4,1.5
 Fiesta,2014,Manual,Diesel,ford,78.5,1.6
 Fiesta,2014,Manual,Diesel,ford,85.6,1.6
 Fiesta,2014,Manual,Petrol,ford,47.9,1.6
 Fiesta,2014,Manual,Petrol,ford,54.3,1.2
 Fiesta,2014,Manual,Petrol,ford,62.8,1.0
 Fiesta,2014,Manual,Petrol,ford,65.7,1.0
 Fiesta,2014,Semi-Auto,Petrol,ford,47.9,1.6
 Fiesta,2014,Semi-Auto,Petrol,ford,57.7,1.0
 Fiesta,2015,Automatic,Petrol,ford,47.9,1.6
 Fiesta,2015,Automatic,Petrol,ford,57.7,1.0
 Fiesta,2015,Manual,Diesel,ford,76.4,1.5
 Fiesta,2015,Manual,Diesel,ford,78.5,1.5
 Fiesta,2015,Manual,Diesel,ford,85.6,1.6
 Fiesta,2015,Manual,Diesel,ford,88.3,1.5
 Fiesta,2015,Manual,Petrol,ford,47.9,1.6
 Fiesta,2015,Manual,Petrol,ford,54.3,1.2
 Fiesta,2015,Manual,Petrol,ford,55.4,1.0
 Fiesta,2015,Manual,Petrol,ford,62.8,1.0
 Fiesta,2015,Manual,Petrol,ford,65.7,1.0
 Fiesta,2015,Semi-Auto,Petrol,ford,47.9,1.6
 Fiesta,2015,Semi-Auto,Petrol,ford,57.7,1.0
 Fiesta,2016,Automatic,Petrol,ford,47.9,1.6
 Fiesta,2016,Automatic,Petrol,ford,57.7,1.0
 Fiesta,2016,Manual,Diesel,ford,76.4,1.5
 Fiesta,2016,Manual,Diesel,ford,78.5,1.5
 Fiesta,2016,Manual,Diesel,ford,88.3,1.5
 Fiesta,2016,Manual,Petrol,ford,46.3,1.6
 Fiesta,2016,Manual,Petrol,ford,47.9,1.6
 Fiesta,2016,Manual,Petrol,ford,54.3,1.2
 Fiesta,2016,Manual,Petrol,ford,62.8,1.0
 Fiesta,2016,Manual,Petrol,ford,65.7,1.0
 Fiesta,2016,Semi-Auto,Petrol,ford,47.9,1.6
 Fiesta,2016,Semi-Auto,Petrol,ford,57.7,1.0
 Fiesta,2016,Semi-Auto,Petrol,ford,65.7,1.0
 Fiesta,2017,Automatic,Petrol,ford,47.9,1.6
 Fiesta,2017,Automatic,Petrol,ford,54.3,1.0
 Fiesta,2017,Automatic,Petrol,ford,57.7,1.0
 Fiesta,2017,Manual,Diesel,ford,78.5,1.5
 Fiesta,2017,Manual,Diesel,ford,85.6,1.5
 Fiesta,2017,Manual,Diesel,ford,88.3,1.5
 Fiesta,2017,Manual,Petrol,ford,47.9,1.6
 Fiesta,2017,Manual,Petrol,ford,54.3,1.2
 Fiesta,2017,Manual,Petrol,ford,57.7,1.0
 Fiesta,2017,Manual,Petrol,ford,62.8,1.0
 Fiesta,2017,Manual,Petrol,ford,64.2,1.1
 Fiesta,2017,Manual,Petrol,ford,65.7,1.0
 Fiesta,2017,Semi-Auto,Petrol,ford,47.9,1.6
 Fiesta,2017,Semi-Auto,Petrol,ford,54.3,1.0
 Fiesta,2017,Semi-Auto,Petrol,ford,57.7,1.0
 Fiesta,2018,Automatic,Petrol,ford,48.7,1.0
 Fiesta,2018,Automatic,Petrol,ford,49.6,1.0
 Fiesta,2018,Automatic,Petrol,ford,54.3,1.0
 Fiesta,2018,Manual,Diesel,ford,55.4,1.5
 Fiesta,2018,Manual,Diesel,ford,58.9,1.5
 Fiesta,2018,Manual,Diesel,ford,60.1,1.5
 Fiesta,2018,Manual,Diesel,ford,85.6,1.5
 Fiesta,2018,Manual,Diesel,ford,88.3,1.5
 Fiesta,2018,Manual,Petrol,ford,40.3,1.5
 Fiesta,2018,Manual,Petrol,ford,49.6,1.0
 Fiesta,2018,Manual,Petrol,ford,55.4,1.1
 Fiesta,2018,Manual,Petrol,ford,56.5,1.0
 Fiesta,2018,Manual,Petrol,ford,57.7,1.0
 Fiesta,2018,Manual,Petrol,ford,58.9,1.0
 Fiesta,2018,Manual,Petrol,ford,60.1,1.0
 Fiesta,2018,Manual,Petrol,ford,61.4,1.0
 Fiesta,2018,Manual,Petrol,ford,62.8,1.0
 Fiesta,2018,Manual,Petrol,ford,64.2,1.1
 Fiesta,2018,Manual,Petrol,ford,65.7,1.0
 Fiesta,2018,Manual,Petrol,ford,69.0,1.0
 Fiesta,2018,Semi-Auto,Petrol,ford,48.7,1.0
 Fiesta,2018,Semi-Auto,Petrol,ford,50.4,1.0
 Fiesta,2018,Semi-Auto,Petrol,ford,54.3,1.0
 Fiesta,2019,Automatic,Petrol,ford,48.7,1.0
 Fiesta,2019,Automatic,Petrol,ford,65.7,1.0
 Fiesta,2019,Manual,Diesel,ford,55.4,1.5
 Fiesta,2019,Manual,Diesel,ford,58.9,1.5
 Fiesta,2019,Manual,Diesel,ford,88.3,1.5
 Fiesta,2019,Manual,Petrol,ford,40.3,1.5
 Fiesta,2019,Manual,Petrol,ford,40.4,1.5
 Fiesta,2019,Manual,Petrol,ford,48.7,1.1
 Fiesta,2019,Manual,Petrol,ford,51.4,1.0
 Fiesta,2019,Manual,Petrol,ford,55.4,1.0
 Fiesta,2019,Manual,Petrol,ford,56.5,1.0
 Fiesta,2019,Manual,Petrol,ford,57.7,1.0
 Fiesta,2019,Manual,Petrol,ford,58.9,1.0
 Fiesta,2019,Manual,Petrol,ford,60.1,1.0
 Fiesta,2019,Manual,Petrol,ford,61.4,1.0
 Fiesta,2019,Manual,Petrol,ford,62.8,1.0
 Fiesta,2019,Manual,Petrol,ford,64.2,1.1
 Fiesta,2019,Manual,Petrol,ford,65.7,1.0
 Fiesta,2019,Semi-Auto,Petrol,ford,48.7,1.0
 Fiesta,2019,Semi-Auto,Petrol,ford,54.3,1.0
 Fiesta,2020,Automatic,Petrol,ford,48.7,1.0
 Fiesta,2020,Manual,Petrol,ford,40.3,1.5
 Fiesta,2020,Manual,Petrol,ford,40.4,1.5
 Fiesta,2020,Manual,Petrol,ford,49.6,1.0
 Fiesta,2020,Manual,Petrol,ford,51.4,1.0
 Fiesta,2020,Manual,Petrol,ford,53.3,1.0
